#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,476.4700,476.4700,476.4700,476.4700,0,,,,,,,
20240112,409,C,67.4100,67.4100,67.4100,67.4100,0,0,,,,,,
20240112,505,P,28.5300,28.5300,28.5300,28.5300,0,0,1.8125000,-0.9986000,0.0000000,0.0230000,-0.4277000,-0.0575000
20240112,473,C,3.4850,3.4850,3.4850,3.4850,0,0,0.3125000,0.9858000,0.0000000,0.1835000,-0.7560000,0.0532000
20240112,473,P,0.0150,0.0150,0.0150,0.0150,0,0,0.3203000,-0.0162000,0.0000000,0.2060000,-0.7907000,-0.0008000
20240112,430,C,46.3950,46.3950,46.3950,46.3950,0,0,,,,,,
20240112,462,C,14.5550,14.5550,14.5550,14.5550,0,0,1.4953000,0.9737000,0.0000000,0.3101000,-5.6301000,0.0513000
20240112,494,P,17.5200,17.5200,17.5200,17.5200,0,0,,,,,,
20240112,355,C,121.4600,121.4600,121.4600,121.4600,0,0,,,,,,
20240112,451,C,25.4450,25.4450,25.4450,25.4450,0,0,,,,,,
20240112,419,C,57.4300,57.4300,57.4300,57.4300,0,0,,,,,,
20240112,515,P,38.5650,38.5650,38.5650,38.5650,0,0,2.9375000,-0.9930000,0.0000000,0.0981000,-3.3838000,-0.0584000
20240112,483,P,6.5250,6.5250,6.5250,6.5250,0,0,,,,,,
20240112,525,P,48.5550,48.5550,48.5550,48.5550,0,0,3.4296000,-0.9957000,0.0000000,0.0641000,-2.5659000,-0.0597000
20240112,440,C,36.4700,36.4700,36.4700,36.4700,0,0,,,,,,
20240112,408,C,68.4300,68.4300,68.4300,68.4300,0,0,,,,,,
20240112,472,C,4.4600,4.4600,4.4600,4.4600,0,0,,,,,,
20240112,365,C,111.4500,111.4500,111.4500,111.4500,0,0,,,,,,
20240112,429,C,47.4200,47.4200,47.4200,47.4200,0,0,,,,,,
20240112,461,C,15.4150,15.4150,15.4150,15.4150,0,0,,,,,,
20240112,493,P,16.5400,16.5400,16.5400,16.5400,0,0,1.2656000,-0.9940000,0.0000000,0.0859000,-1.2343000,-0.0559000
20240112,535,P,58.5100,58.5100,58.5100,58.5100,0,0,,,,,,
20240112,450,C,26.4650,26.4650,26.4650,26.4650,0,0,,,,,,
20240112,418,C,58.4400,58.4400,58.4400,58.4400,0,0,,,,,,
20240112,482,P,5.5300,5.5300,5.5300,5.5300,0,0,0.4062000,-0.9960000,0.0000000,0.0598000,-0.2219000,-0.0548000
20240112,375,C,101.4250,101.4250,101.4250,101.4250,0,0,,,,,,
20240112,439,C,37.4200,37.4200,37.4200,37.4200,0,0,,,,,,
20240112,407,C,69.4000,69.4000,69.4000,69.4000,0,0,,,,,,
20240112,471,C,5.4800,5.4800,5.4800,5.4800,0,0,0.4531000,0.9915000,0.0000000,0.1171000,-0.7048000,0.0533000
20240112,545,P,68.5100,68.5100,68.5100,68.5100,0,0,,,,,,
20240112,428,C,48.4350,48.4350,48.4350,48.4350,0,0,,,,,,
20240112,460,C,16.4700,16.4700,16.4700,16.4700,0,0,,,,,,
20240112,492,P,15.5250,15.5250,15.5250,15.5250,0,0,,,,,,
20240112,385,C,91.4100,91.4100,91.4100,91.4100,0,0,,,,,,
20240112,449,C,27.4350,27.4350,27.4350,27.4350,0,0,,,,,,
20240112,417,C,59.4600,59.4600,59.4600,59.4600,0,0,,,,,,
20240112,481,P,4.5300,4.5300,4.5300,4.5300,0,0,0.3437000,-0.9949000,0.0000000,0.0741000,-0.2362000,-0.0546000
20240112,438,C,38.4350,38.4350,38.4350,38.4350,0,0,,,,,,
20240112,406,C,70.4150,70.4150,70.4150,70.4150,0,0,,,,,,
20240112,470,C,6.4800,6.4800,6.4800,6.4800,0,0,0.5250000,0.9926000,0.0000000,0.1031000,-0.7177000,0.0532000
20240112,395,C,81.4550,81.4550,81.4550,81.4550,0,0,,,,,,
20240112,427,C,49.4250,49.4250,49.4250,49.4250,0,0,,,,,,
20240112,459,C,17.4800,17.4800,17.4800,17.4800,0,0,1.2875000,0.9967000,0.0000000,0.0498000,-0.8370000,0.0522000
20240112,491,P,14.5100,14.5100,14.5100,14.5100,0,0,,,,,,
20240116,416,C,60.5350,60.5350,60.5350,60.5350,0,0,,,,,,
20240116,448,C,28.5550,28.5550,28.5550,28.5550,0,0,,,,,,
20240116,448,P,0.0150,0.0150,0.0150,0.0150,0,0,0.2187000,-0.0032000,0.0000000,0.4878000,-0.0130000,-0.0170000
20240116,480,C,0.1850,0.1850,0.1850,0.1850,0,0,0.0568000,0.1277000,0.0000000,10.4382000,-0.0828000,0.6668000
20240116,480,P,3.6500,3.6500,3.6500,3.6500,0,0,0.0748000,-0.8058000,0.0000000,13.7328000,-0.0717000,-4.2589000
20240116,405,C,71.5350,71.5350,71.5350,71.5350,0,0,,,,,,
20240116,437,C,39.5550,39.5550,39.5550,39.5550,0,0,,,,,,
20240116,437,P,0.0150,0.0150,0.0150,0.0150,0,0,0.2968000,-0.0024000,0.0000000,0.3810000,-0.0139000,-0.0129000
20240116,469,C,7.6200,7.6200,7.6200,7.6200,0,0,,,,,,
20240116,469,P,0.0750,0.0750,0.0750,0.0750,0,0,0.0888000,-0.0388000,0.0000000,4.2068000,-0.0439000,-0.2043000
20240116,458,C,18.5650,18.5650,18.5650,18.5650,0,0,,,,,,
20240116,458,P,0.0250,0.0250,0.0250,0.0250,0,0,0.1582000,-0.0076000,0.0000000,1.0464000,-0.0201000,-0.0400000
20240116,426,C,50.5450,50.5450,50.5450,50.5450,0,0,,,,,,
20240116,490,P,13.5400,13.5400,13.5400,13.5400,0,0,0.1799000,-0.9256000,0.0000000,7.0219000,-0.0913000,-4.9948000
20240116,415,C,61.5350,61.5350,61.5350,61.5350,0,0,,,,,,
20240116,447,C,29.5550,29.5550,29.5550,29.5550,0,0,,,,,,
20240116,447,P,0.0150,0.0150,0.0150,0.0150,0,0,0.2226000,-0.0027000,0.0000000,0.4270000,-0.0116000,-0.0146000
20240116,479,C,0.3450,0.3450,0.3450,0.3450,0,0,0.0562000,0.2130000,0.0000000,14.5153000,-0.1165000,1.1115000
20240116,479,P,2.7950,2.7950,2.7950,2.7950,0,0,0.0692000,-0.7408000,0.0000000,16.1734000,-0.0878000,-3.9090000
20240116,404,C,72.5350,72.5350,72.5350,72.5350,0,0,,,,,,
20240116,436,C,40.5450,40.5450,40.5450,40.5450,0,0,,,,,,
20240116,436,P,0.0150,0.0150,0.0150,0.0150,0,0,0.3007000,-0.0021000,0.0000000,0.3436000,-0.0127000,-0.0115000
20240116,468,C,8.6050,8.6050,8.6050,8.6050,0,0,,,,,,
20240116,468,P,0.0550,0.0550,0.0550,0.0550,0,0,0.0927000,-0.0281000,0.0000000,3.2195000,-0.0352000,-0.1477000
20240116,500,P,23.5200,23.5200,23.5200,23.5200,0,0,0.2734000,-0.9502000,0.0000000,5.1320000,-0.1056000,-5.2330000
20240116,457,C,19.5650,19.5650,19.5650,19.5650,0,0,,,,,,
20240116,457,P,0.0250,0.0250,0.0250,0.0250,0,0,0.1660000,-0.0073000,0.0000000,1.0159000,-0.0205000,-0.0386000
20240116,425,C,51.5450,51.5450,51.5450,51.5450,0,0,,,,,,
20240116,489,P,12.5400,12.5400,12.5400,12.5400,0,0,0.1694000,-0.9221000,0.0000000,7.2717000,-0.0878000,-4.9655000
20240116,414,C,62.5350,62.5350,62.5350,62.5350,0,0,,,,,,
20240116,446,C,30.5550,30.5550,30.5550,30.5550,0,0,,,,,,
20240116,446,P,0.0150,0.0150,0.0150,0.0150,0,0,0.2304000,-0.0027000,0.0000000,0.4276000,-0.0120000,-0.0146000
20240116,478,C,0.6150,0.6150,0.6150,0.6150,0,0,0.0565000,0.3300000,0.0000000,18.0887000,-0.1502000,1.7212000
20240116,478,P,2.0650,2.0650,2.0650,2.0650,0,0,0.0672000,-0.6437000,0.0000000,18.6172000,-0.1111000,-3.3926000
20240116,510,P,33.5200,33.5200,33.5200,33.5200,0,0,0.3632000,-0.9600000,0.0000000,4.2974000,-0.1232000,-5.3944000
20240116,403,C,73.5350,73.5350,73.5350,73.5350,0,0,,,,,,
20240116,435,C,41.5450,41.5450,41.5450,41.5450,0,0,,,,,,
20240116,435,P,0.0150,0.0150,0.0150,0.0150,0,0,0.3085000,-0.0021000,0.0000000,0.3439000,-0.0130000,-0.0115000
20240116,467,C,9.5950,9.5950,9.5950,9.5950,0,0,,,,,,
20240116,467,P,0.0550,0.0550,0.0550,0.0550,0,0,0.1015000,-0.0258000,0.0000000,3.0003000,-0.0361000,-0.1357000
20240116,499,P,22.5200,22.5200,22.5200,22.5200,0,0,0.2641000,-0.9488000,0.0000000,5.2466000,-0.1037000,-5.2147000
20240116,456,C,20.5650,20.5650,20.5650,20.5650,0,0,,,,,,
20240116,456,P,0.0150,0.0150,0.0150,0.0150,0,0,0.1601000,-0.0039000,0.0000000,0.5811000,-0.0113000,-0.0206000
20240116,424,C,52.5450,52.5450,52.5450,52.5450,0,0,,,,,,
20240116,488,C,0.0150,0.0150,0.0150,0.0150,0,0,0.0898000,0.0067000,0.0000000,0.9378000,-0.0109000,0.0350000
20240116,488,P,11.5400,11.5400,11.5400,11.5400,0,0,0.1589000,-0.9180000,0.0000000,7.5632000,-0.0845000,-4.9328000
20240116,520,P,43.5150,43.5150,43.5150,43.5150,0,0,0.4448000,-0.9670000,0.0000000,3.6720000,-0.1302000,-5.5407000
20240116,413,C,63.5350,63.5350,63.5350,63.5350,0,0,,,,,,
20240116,445,C,31.5550,31.5550,31.5550,31.5550,0,0,,,,,,
20240116,445,P,0.0150,0.0150,0.0150,0.0150,0,0,0.2382000,-0.0027000,0.0000000,0.4278000,-0.0125000,-0.0147000
20240116,477,C,1.0150,1.0150,1.0150,1.0150,0,0,0.0567000,0.4658000,0.0000000,19.8515000,-0.1726000,2.4274000
20240116,477,P,1.4600,1.4600,1.4600,1.4600,0,0,0.0667000,-0.5286000,0.0000000,19.8732000,-0.1285000,-2.7838000
20240116,402,C,74.5350,74.5350,74.5350,74.5350,0,0,,,,,,
20240116,434,C,42.5450,42.5450,42.5450,42.5450,0,0,,,,,,
20240116,434,P,0.0150,0.0150,0.0150,0.0150,0,0,0.3125000,-0.0019000,0.0000000,0.3110000,-0.0119000,-0.0103000
20240116,466,C,10.5950,10.5950,10.5950,10.5950,0,0,,,,,,
20240116,466,P,0.0450,0.0450,0.0450,0.0450,0,0,0.1064000,-0.0202000,0.0000000,2.4406000,-0.0309000,-0.1062000
20240116,498,P,21.5200,21.5200,21.5200,21.5200,0,0,0.2548000,-0.9472000,0.0000000,5.3729000,-0.1019000,-5.1956000
20240116,530,P,53.5150,53.5150,53.5150,53.5150,0,0,0.5257000,-0.9708000,0.0000000,3.3162000,-0.1423000,-5.6706000
20240116,455,C,21.5650,21.5650,21.5650,21.5650,0,0,,,,,,
20240116,455,P,0.0150,0.0150,0.0150,0.0150,0,0,0.1679000,-0.0038000,0.0000000,0.5783000,-0.0118000,-0.0205000
20240116,423,C,53.5450,53.5450,53.5450,53.5450,0,0,,,,,,
20240116,487,C,0.0150,0.0150,0.0150,0.0150,0,0,0.0839000,0.0079000,0.0000000,1.0855000,-0.0119000,0.0413000
20240116,487,P,10.5400,10.5400,10.5400,10.5400,0,0,0.1481000,-0.9133000,0.0000000,7.8821000,-0.0807000,-4.8975000
20240116,412,C,64.5350,64.5350,64.5350,64.5350,0,0,,,,,,
20240116,444,C,32.5550,32.5550,32.5550,32.5550,0,0,,,,,,
20240116,444,P,0.0150,0.0150,0.0150,0.0150,0,0,0.2460000,-0.0027000,0.0000000,0.4278000,-0.0129000,-0.0147000
20240116,476,C,1.5550,1.5550,1.5550,1.5550,0,0,0.0571000,0.6045000,0.0000000,19.2361000,-0.1786000,3.1480000
20240116,476,P,1.0000,1.0000,1.0000,1.0000,0,0,0.0673000,-0.4106000,0.0000000,19.4230000,-0.1345000,-2.1608000
20240116,508,P,31.5200,31.5200,31.5200,31.5200,0,0,0.3457000,-0.9585000,0.0000000,4.4304000,-0.1199000,-5.3644000
20240116,540,P,63.5150,63.5150,63.5150,63.5150,0,0,0.6031000,-0.9737000,0.0000000,3.0408000,-0.1519000,-5.7955000
20240116,433,C,43.5450,43.5450,43.5450,43.5450,0,0,,,,,,
20240116,433,P,0.0150,0.0150,0.0150,0.0150,0,0,0.3203000,-0.0019000,0.0000000,0.3118000,-0.0123000,-0.0103000
20240116,465,C,11.5850,11.5850,11.5850,11.5850,0,0,,,,,,
20240116,465,P,0.0350,0.0350,0.0350,0.0350,0,0,0.1103000,-0.0152000,0.0000000,1.9214000,-0.0253000,-0.0803000
20240116,497,P,20.5200,20.5200,20.5200,20.5200,0,0,0.2456000,-0.9455000,0.0000000,5.5126000,-0.1002000,-5.1755000
20240116,390,C,86.5250,86.5250,86.5250,86.5250,0,0,,,,,,
20240116,454,C,22.5650,22.5650,22.5650,22.5650,0,0,,,,,,
20240116,454,P,0.0150,0.0150,0.0150,0.0150,0,0,0.1757000,-0.0038000,0.0000000,0.5752000,-0.0123000,-0.0204000
20240116,422,C,54.5450,54.5450,54.5450,54.5450,0,0,,,,,,
20240116,486,C,0.0150,0.0150,0.0150,0.0150,0,0,0.0761000,0.0081000,0.0000000,1.1097000,-0.0111000,0.0424000
20240116,486,P,9.5400,9.5400,9.5400,9.5400,0,0,0.1374000,-0.9077000,0.0000000,8.2625000,-0.0772000,-4.8568000
20240116,411,C,65.5350,65.5350,65.5350,65.5350,0,0,,,,,,
20240116,443,C,33.5550,33.5550,33.5550,33.5550,0,0,,,,,,
20240116,443,P,0.0150,0.0150,0.0150,0.0150,0,0,0.2500000,-0.0024000,0.0000000,0.3792000,-0.0116000,-0.0128000
20240116,475,C,2.2100,2.2100,2.2100,2.2100,0,0,0.0567000,0.7327000,0.0000000,16.4303000,-0.1666000,3.8115000
20240116,475,P,0.6650,0.6650,0.6650,0.6650,0,0,0.0683000,-0.3028000,0.0000000,17.4391000,-0.1275000,-1.5927000
20240116,432,C,44.5450,44.5450,44.5450,44.5450,0,0,,,,,,
20240116,432,P,0.0150,0.0150,0.0150,0.0150,0,0,0.3281000,-0.0019000,0.0000000,0.3124000,-0.0126000,-0.0104000
20240116,400,C,76.5350,76.5350,76.5350,76.5350,0,0,,,,,,
20240116,464,C,12.5850,12.5850,12.5850,12.5850,0,0,,,,,,
20240116,464,P,0.0350,0.0350,0.0350,0.0350,0,0,0.1181000,-0.0141000,0.0000000,1.7935000,-0.0254000,-0.0741000
20240116,496,P,19.5200,19.5200,19.5200,19.5200,0,0,0.2358000,-0.9439000,0.0000000,5.6376000,-0.0974000,-5.1563000
20240116,453,C,23.5650,23.5650,23.5650,23.5650,0,0,,,,,,
20240116,453,P,0.0150,0.0150,0.0150,0.0150,0,0,0.1835000,-0.0038000,0.0000000,0.5721000,-0.0128000,-0.0202000
20240116,421,C,55.5350,55.5350,55.5350,55.5350,0,0,,,,,,
20240116,485,C,0.0250,0.0250,0.0250,0.0250,0,0,0.0751000,0.0148000,0.0000000,1.8784000,-0.0186000,0.0776000
20240116,485,P,8.5400,8.5400,8.5400,8.5400,0,0,0.1264000,-0.9011000,0.0000000,8.6937000,-0.0733000,-4.8113000
20240116,410,C,66.5350,66.5350,66.5350,66.5350,0,0,,,,,,
20240116,442,C,34.5550,34.5550,34.5550,34.5550,0,0,,,,,,
20240116,442,P,0.0150,0.0150,0.0150,0.0150,0,0,0.2578000,-0.0024000,0.0000000,0.3801000,-0.0120000,-0.0129000
20240116,474,C,2.9800,2.9800,2.9800,2.9800,0,0,0.0555000,0.8403000,0.0000000,12.1351000,-0.1418000,4.3665000
20240116,474,P,0.4250,0.4250,0.4250,0.4250,0,0,0.0694000,-0.2125000,0.0000000,14.4956000,-0.1107000,-1.1172000
20240116,506,P,29.5200,29.5200,29.5200,29.5200,0,0,0.3281000,-0.9567000,0.0000000,4.5851000,-0.1169000,-5.3331000
20240116,431,C,45.5450,45.5450,45.5450,45.5450,0,0,,,,,,
20240116,431,P,0.0150,0.0150,0.0150,0.0150,0,0,0.3359000,-0.0019000,0.0000000,0.3127000,-0.0129000,-0.0104000
20240116,463,C,13.5800,13.5800,13.5800,13.5800,0,0,,,,,,
20240116,463,P,0.0350,0.0350,0.0350,0.0350,0,0,0.1269000,-0.0137000,0.0000000,1.7503000,-0.0267000,-0.0721000
20240116,495,P,18.5200,18.5200,18.5200,18.5200,0,0,0.2265000,-0.9418000,0.0000000,5.8086000,-0.0960000,-5.1340000
20240116,452,C,24.5650,24.5650,24.5650,24.5650,0,0,,,,,,
20240116,452,P,0.0150,0.0150,0.0150,0.0150,0,0,0.1875000,-0.0032000,0.0000000,0.4902000,-0.0112000,-0.0170000
20240116,420,C,56.5350,56.5350,56.5350,56.5350,0,0,,,,,,
20240116,484,C,0.0250,0.0250,0.0250,0.0250,0,0,0.0673000,0.0164000,0.0000000,2.0447000,-0.0183000,0.0857000
20240116,484,P,7.5400,7.5400,7.5400,7.5400,0,0,0.1151000,-0.8934000,0.0000000,9.1778000,-0.0686000,-4.7602000
20240116,409,C,67.5350,67.5350,67.5350,67.5350,0,0,,,,,,
20240116,441,C,35.5550,35.5550,35.5550,35.5550,0,0,,,,,,
20240116,441,P,0.0150,0.0150,0.0150,0.0150,0,0,0.2656000,-0.0024000,0.0000000,0.3808000,-0.0124000,-0.0129000
20240116,473,C,3.8250,3.8250,3.8250,3.8250,0,0,0.0502000,0.9331000,0.0000000,6.4703000,-0.1046000,4.8433000
20240116,473,P,0.2750,0.2750,0.2750,0.2750,0,0,0.0717000,-0.1462000,0.0000000,11.4473000,-0.0922000,-0.7684000
20240116,505,P,28.5200,28.5200,28.5200,28.5200,0,0,0.3188000,-0.9559000,0.0000000,4.6508000,-0.1144000,-5.3180000
20240116,430,C,46.5450,46.5450,46.5450,46.5450,0,0,,,,,,
20240116,430,P,0.0150,0.0150,0.0150,0.0150,0,0,0.3437000,-0.0019000,0.0000000,0.3129000,-0.0132000,-0.0104000
20240116,462,C,14.5750,14.5750,14.5750,14.5750,0,0,,,,,,
20240116,462,P,0.0250,0.0250,0.0250,0.0250,0,0,0.1269000,-0.0089000,0.0000000,1.2071000,-0.0184000,-0.0470000
20240116,494,P,17.5200,17.5200,17.5200,17.5200,0,0,0.2167000,-0.9397000,0.0000000,5.9669000,-0.0935000,-5.1124000
20240116,451,C,25.5650,25.5650,25.5650,25.5650,0,0,,,,,,
20240116,451,P,0.0150,0.0150,0.0150,0.0150,0,0,0.1953000,-0.0032000,0.0000000,0.4901000,-0.0117000,-0.0170000
20240116,419,C,57.5350,57.5350,57.5350,57.5350,0,0,,,,,,
20240116,483,C,0.0350,0.0350,0.0350,0.0350,0,0,0.0634000,0.0253000,0.0000000,2.9488000,-0.0250000,0.1321000
20240116,483,P,6.5300,6.5300,6.5300,6.5300,0,0,0.1025000,-0.8862000,0.0000000,9.6197000,-0.0605000,-4.7113000
20240116,515,P,38.5150,38.5150,38.5150,38.5150,0,0,0.4033000,-0.9644000,0.0000000,3.9117000,-0.1242000,-5.4720000
